Year,State ,ACPR_code,ACPR_name,REMOTENESS,MMM_code,Program_type,Organisation_type,Service_size,Operational_places
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,21–40,39
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,101+,166
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,81–100,81
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,61–80,70
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,81–100,86
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,101+,127
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,101+,155
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,81–100,91
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,101+,111
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,81–100,98
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,61–80,62
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Not-for-profit,101+,167
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,101+,115
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,101+,134
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,101+,110
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Not-for-profit,101+,144
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,61–80,72
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,Qld,312,South Coast,Major Cities of Australia,1,Transition care,Government,81–100,99
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,81–100,96
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,101+,151
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,101+,131
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,101+,166
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,96
2021,Qld,312,South Coast,Major Cities of Australia,1,Residential care,Private ,81–100,87
2021,Qld,313,South West,Outer Regional Australia,4,Home care,Not-for-profit,-,-
2021,Qld,313,South West,Very Remote Australia,7,Home care,Not-for-profit,-,-
2021,Qld,313,South West,Very Remote Australia,7,Home care,Not-for-profit,-,-
2021,Qld,313,South West,Very Remote Australia,7,Home care,Not-for-profit,-,-
2021,Qld,313,South West,Outer Regional Australia,4,Home care,Not-for-profit,-,-
2021,Qld,313,South West,Outer Regional Australia,4,Home care,Government,-,-
2021,Qld,313,South West,Outer Regional Australia,4,Home care,Not-for-profit,-,-
2021,Qld,313,South West,Very Remote Australia,7,Multi-purpose service,Government,1–20,10
2021,Qld,313,South West,Outer Regional Australia,4,Residential care,Not-for-profit,61–80,70
2021,Qld,313,South West,Remote Australia,6,Residential care,Not-for-profit,21–40,38
2021,Qld,313,South West,Very Remote Australia,7,Residential care,Government,41–60,45
2021,Qld,313,South West,Outer Regional Australia,4,Residential care,Government,21–40,40
2021,Qld,313,South West,Very Remote Australia,7,Multi-purpose service,Government,1–20,6
2021,Qld,313,South West,Very Remote Australia,7,Multi-purpose service,Government,1–20,11
2021,Qld,313,South West,Very Remote Australia,7,Multi-purpose service,Government,1–20,12
2021,Qld,313,South West,Very Remote Australia,7,Multi-purpose service,Government,21–40,26
2021,Qld,313,South West,Remote Australia,6,Multi-purpose service,Government,1–20,15
2021,Qld,313,South West,Remote Australia,6,Multi-purpose service,Government,1–20,10
2021,Qld,313,South West,Remote Australia,6,Multi-purpose service,Government,1–20,8
2021,Qld,314,Sunshine Coast,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,101+,135
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,60
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,101+,151
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,81–100,90
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,101+,126
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Short-term restorative care,Not-for-profit,1–20,20
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Short-term restorative care,Not-for-profit,21–40,21
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Short-term restorative care,Not-for-profit,1–20,19
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Short-term restorative care,Not-for-profit,1–20,11
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,101+,114
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,50
2021,Qld,314,Sunshine Coast,Inner Regional Australia,2,Residential care,Not-for-profit,81–100,86
2021,Qld,314,Sunshine Coast,Inner Regional Australia,3,Residential care,Not-for-profit,101+,164
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,101+,143
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,53
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,21–40,32
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,92
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,60
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,60
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,55
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,50
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,71
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,101+,156
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,92
2021,Qld,314,Sunshine Coast,Inner Regional Australia,3,Residential care,Not-for-profit,21–40,30
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,48
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,Qld,314,Sunshine Coast,Inner Regional Australia,5,Residential care,Private ,1–20,20
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,61–80,68
2021,Qld,314,Sunshine Coast,Inner Regional Australia,5,Residential care,Not-for-profit,81–100,82
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,81–100,100
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Government,21–40,28
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,85
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,101+,162
2021,Qld,314,Sunshine Coast,Inner Regional Australia,3,Residential care,Not-for-profit,61–80,61
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,81–100,86
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,101+,114
2021,Qld,314,Sunshine Coast,Inner Regional Australia,3,Residential care,Private ,101+,120
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,101+,117
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,101+,180
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,61–80,69
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,61–80,72
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,101+,103
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,41–60,50
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,101+,130
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,101+,120
2021,Qld,314,Sunshine Coast,Inner Regional Australia,2,Residential care,Private ,81–100,99
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,101+,130
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Transition care,Government,61–80,71
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,96
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,61–80,75
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,101+,120
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,101+,108
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,81–100,90
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,101+,140
2021,Qld,314,Sunshine Coast,Major Cities of Australia,1,Residential care,Private ,81–100,90
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Inner Regional Australia,5,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Inner Regional Australia,5,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Inner Regional Australia,5,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Inner Regional Australia,5,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Private ,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Home care,Not-for-profit,-,-
2021,Qld,315,West Moreton,Major Cities of Australia,1,Residential care,Private ,81–100,99
2021,Qld,315,West Moreton,Inner Regional Australia,2,Residential care,Not-for-profit,61–80,71
2021,Qld,315,West Moreton,Inner Regional Australia,5,Residential care,Not-for-profit,61–80,62
2021,Qld,315,West Moreton,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,71
2021,Qld,315,West Moreton,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,100
2021,Qld,315,West Moreton,Inner Regional Australia,5,Residential care,Not-for-profit,101+,131
2021,Qld,315,West Moreton,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,94
2021,Qld,315,West Moreton,Major Cities of Australia,1,Residential care,Not-for-profit,101+,167
2021,Qld,315,West Moreton,Inner Regional Australia,5,Residential care,Not-for-profit,41–60,51
2021,Qld,315,West Moreton,Inner Regional Australia,5,Residential care,Not-for-profit,41–60,41
2021,Qld,315,West Moreton,Major Cities of Australia,1,Residential care,Not-for-profit,61–80,73
2021,Qld,315,West Moreton,Inner Regional Australia,5,Residential care,Not-for-profit,21–40,30
2021,Qld,315,West Moreton,Major Cities of Australia,1,Residential care,Not-for-profit,101+,116
2021,Qld,315,West Moreton,Major Cities of Australia,1,Residential care,Private ,101+,171
2021,Qld,315,West Moreton,Major Cities of Australia,1,Residential care,Not-for-profit,81–100,82
2021,Qld,315,West Moreton,Inner Regional Australia,5,Residential care,Not-for-profit,21–40,34
2021,Qld,315,West Moreton,Major Cities of Australia,1,Transition care,Government,21–40,38
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Private ,-,-
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,4,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,5,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,5,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Private ,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Private ,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Private ,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,4,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,4,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Private ,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Private ,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,4,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Private ,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Home care,Not-for-profit,-,-
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,101+,154
2021,Qld,316,Wide Bay,Inner Regional Australia,5,Residential care,Not-for-profit,21–40,25
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Residential care,Not-for-profit,1–20,15
2021,Qld,316,Wide Bay,Inner Regional Australia,5,Residential care,Not-for-profit,61–80,61
2021,Qld,316,Wide Bay,Inner Regional Australia,3,Residential care,Not-for-profit,81–100,90
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,101+,134
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Residential care,Not-for-profit,21–40,22
2021,Qld,316,Wide Bay,Inner Regional Australia,4,Residential care,Not-for-profit,41–60,54
2021,Qld,316,Wide Bay,Inner Regional Australia,3,Residential care,Private ,41–60,60
2021,Qld,316,Wide Bay,Inner Regional Australia,5,Residential care,Not-for-profit,21–40,40
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,101+,111
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,41–60,48
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Residential care,Not-for-profit,21–40,21
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Private ,41–60,57
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Residential care,Not-for-profit,21–40,30
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,81–100,97
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,41–60,60
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,101+,115
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,41–60,52
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,41–60,50
2021,Qld,316,Wide Bay,Inner Regional Australia,5,Residential care,Not-for-profit,1–20,10
2021,Qld,316,Wide Bay,Inner Regional Australia,5,Residential care,Not-for-profit,21–40,27
2021,Qld,316,Wide Bay,Inner Regional Australia,3,Residential care,Not-for-profit,81–100,91
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,61–80,78
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,101+,101
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,101+,113
2021,Qld,316,Wide Bay,Inner Regional Australia,3,Residential care,Private ,81–100,96
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Residential care,Government,41–60,46
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Not-for-profit,101+,122
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Private ,81–100,98
2021,Qld,316,Wide Bay,Inner Regional Australia,4,Residential care,Not-for-profit,41–60,60
2021,Qld,316,Wide Bay,Inner Regional Australia,4,Residential care,Not-for-profit,21–40,40
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Multi-purpose service,Government,21–40,21
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Residential care,Not-for-profit,21–40,24
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Private ,61–80,72
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Multi-purpose service,Government,1–20,15
2021,Qld,316,Wide Bay,Outer Regional Australia,5,Multi-purpose service,Government,1–20,8
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Private ,101+,145
2021,Qld,316,Wide Bay,Inner Regional Australia,5,Multi-purpose service,Government,1–20,4
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Residential care,Private ,101+,160
2021,Qld,316,Wide Bay,Inner Regional Australia,2,Transition care,Government,41–60,59
2021,SA,401,Eyre Peninsula,Remote Australia,6,Home care,Government,-,-
2021,SA,401,Eyre Peninsula,Remote Australia,6,Home care,Not-for-profit,-,-
2021,SA,401,Eyre Peninsula,Outer Regional Australia,3,Home care,Not-for-profit,-,-
2021,SA,401,Eyre Peninsula,Outer Regional Australia,3,Home care,Not-for-profit,-,-
2021,SA,401,Eyre Peninsula,Outer Regional Australia,3,Home care,Not-for-profit,-,-
2021,SA,401,Eyre Peninsula,Very Remote Australia,7,Home care,Private ,-,-
2021,SA,401,Eyre Peninsula,Remote Australia,6,Home care,Not-for-profit,-,-
2021,SA,401,Eyre Peninsula,Remote Australia,6,Multi-purpose service,Government,21–40,24
2021,SA,401,Eyre Peninsula,Remote Australia,6,Multi-purpose service,Government,21–40,24
2021,SA,401,Eyre Peninsula,Remote Australia,6,Multi-purpose service,Government,21–40,22
2021,SA,401,Eyre Peninsula,Very Remote Australia,7,Multi-purpose service,Government,1–20,16
2021,SA,401,Eyre Peninsula,Remote Australia,6,Multi-purpose service,Government,1–20,17
2021,SA,401,Eyre Peninsula,Remote Australia,6,Residential care,Not-for-profit,61–80,74
2021,SA,401,Eyre Peninsula,Outer Regional Australia,3,Residential care,Not-for-profit,41–60,51
2021,SA,401,Eyre Peninsula,Outer Regional Australia,3,Residential care,Not-for-profit,41–60,56
2021,SA,401,Eyre Peninsula,Remote Australia,6,Residential care,Not-for-profit,61–80,69
2021,SA,401,Eyre Peninsula,Outer Regional Australia,3,Residential care,Not-for-profit,41–60,58
2021,SA,401,Eyre Peninsula,Very Remote Australia,7,Multi-purpose service,Government,1–20,10
2021,SA,401,Eyre Peninsula,Remote Australia,6,Multi-purpose service,Government,21–40,37
2021,SA,401,Eyre Peninsula,Very Remote Australia,7,Multi-purpose service,Government,21–40,38
2021,SA,401,Eyre Peninsula,Very Remote Australia,7,National Aboriginal and Torres Strait Islander Aged Care Program,Not-for-profit,1–20,16
2021,SA,401,Eyre Peninsula,Very Remote Australia,7,National Aboriginal and Torres Strait Islander Aged Care Program,Not-for-profit,41–60,52
2021,SA,401,Eyre Peninsula,Remote Australia,6,Multi-purpose service,Government,21–40,22
2021,SA,402,"Hills, Mallee & Southern",Inner Regional Australia,5,Home care,Not-for-profit,-,-
2021,SA,402,"Hills, Mallee & Southern",Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,SA,402,"Hills, Mallee & Southern",Inner Regional Australia,3,Home care,Government,-,-
2021,SA,402,"Hills, Mallee & Southern",Inner Regional Australia,3,Home care,Not-for-profit,-,-
2021,SA,402,"Hills, Mallee & Southern",Inner Regional Australia,3,Home care,Not-for-profit,-,-
